pair_id,user_id,user_org_id,clean_item_id,clean_item_org_id,noisy_item_id,noisy_item_org_id,clean_predictive_variance,noisy_predictive_variance,predictive_variance_delta,clean_top20_dimension_share,noisy_top20_dimension_share,clean_normalized_entropy,noisy_normalized_entropy
12724,16681,AHY4SJ4GRLRFKPQXYYMDWTNVNJSA,4690,B08SWT2CZX,2155,B010ECZM24,35.73311233520508,34.57121276855469,-1.1618995666503906,0.3239856854195133,0.31037911051455946,0.9868025890365022,0.9894660973988836
12725,6222,AFJWSZBQNOBLRK537PPR75NCDPOQ,7038,B0BYJM3F1V,2638,B01K7YBVUQ,35.58852005004883,38.840702056884766,3.2521820068359375,0.3176982359574829,0.3104489990512199,0.9874225860937287,0.9877895601540733
12726,7092,AFQHDPHZH42MSB23KAHUVFYVR4BA,6266,B0BGB7XC1C,1742,B00LZKBKVM,43.073463439941406,46.463958740234375,3.3904953002929688,0.3827006775725597,0.3804872667654781,0.9712318345596063,0.9715986821897024
12727,2199,AEKOBEYBRT2NNGC5WOTG26D2675Q,6976,B0BX6HYYQ2,5750,B0B1J5GDZK,36.78940200805664,38.38646697998047,1.5970649719238281,0.3078289580526705,0.33098518583094577,0.9897265306089195,0.9849751398825342
12728,15211,AHN3WOBHDLB77QVJWYFQA6LSKPVQ,1740,B00LVUNHZ8,975,B0083QCAXS,39.949951171875,39.85368728637695,-0.09626388549804688,0.3548073996939773,0.35523222165206714,0.9794285772769081,0.9772608232808542
12729,16181,AHUB2EACDD5QE2ACEUO57WLF2JCQ,7514,B0C7PY7SBX,1548,B00HPD4V1Y,39.48148727416992,40.0826530456543,0.601165771484375,0.35179431432828423,0.35624859816885524,0.9793529180118313,0.978566119614948
12730,2119,AEJZGCDZVA6FLH2CUFPIYP2XCP7Q,2419,B01B9808JY,2794,B01N9CAPHE,35.49694061279297,38.687217712402344,3.190277099609375,0.3212522873237382,0.3156840512398147,0.9878380738184981,0.9868074742603528
12731,9893,AGFR5Y6MUNI2X2VWF4B5SGCINS5Q,1419,B00EU5AL8W,5517,B09VH4P1Q1,41.49024963378906,40.9700927734375,-0.5201568603515625,0.34080940607304877,0.33861236858203814,0.9827122198446574,0.9827016541417317
12732,566,AE6CWAQZUBI4LR522TFWRPDC7UWQ,5464,B09TGTDRMR,6409,B0BK78VL7S,37.755577087402344,38.817752838134766,1.0621757507324219,0.30462123600075164,0.31922047559928,0.9890594800250432,0.9865023843436793
12733,13406,AH7EM47Z5OEG6GYB6NUQWF5ANHIA,3940,B07TV45FCS,1360,B00DFFT9S6,38.19233703613281,38.84096908569336,0.6486320495605469,0.3311972865943499,0.3338613859891061,0.9860339411202247,0.9840788447381104
12734,2914,AEQAKXPSBZY4YBVSRLTPUS2YBMWA,1908,B00PHWMYAA,2430,B01BGVM0G8,40.5689582824707,40.5865592956543,0.01760101318359375,0.3507715893751028,0.3399889708249117,0.9810455650790099,0.9840740326267896
12735,16522,AHWT25SVYZLTMOVG6O2EG7QZHL2Q,6535,B0BMQ3G124,3381,B07DFXBW2V,35.09783935546875,38.02293014526367,2.925090789794922,0.30976959755976674,0.31512310293184626,0.9879944721500132,0.9870342392366231
12736,10562,AGKVNQESOKA53FPCFFYUZUICRDJQ,1171,B00AXTSS98,5538,B09W67FLMK,38.79160690307617,39.838470458984375,1.0468635559082031,0.3646371851740654,0.3626644435912553,0.9774322829996058,0.9753824869689703
12737,2752,AEOTHKEA7DVOKRYLUBGDPLEUGVPA,2134,B00ZKTVI66,2309,B017VNNX2U,40.19281768798828,41.25586700439453,1.06304931640625,0.36126563161133574,0.3650595406943301,0.9762238965921085,0.9764376450734691
12738,12205,AGWRWBD7A5H4QJVEYLXJYXDN5ZPA,888,B006Z6E860,235,B0018OHCLC,40.64413833618164,38.798248291015625,-1.8458900451660156,0.34906684337722377,0.34074744025003284,0.9777373263723633,0.9825764153726448
12739,9458,AGCDMD4YTGH3HDKIQNWRPULWIZ4Q,3800,B07PXV2688,7151,B0C1PGWZ3N,33.46897888183594,34.451881408691406,0.9829025268554688,0.29830305374388866,0.3136457793341749,0.9912174068526973,0.9873049566041211
12740,9615,AGDJXP75XZ6IKZCNEJP2UGCSCCZQ,6958,B0BWV9JV21,4452,B08F52BBVM,39.221221923828125,40.33611297607422,1.1148910522460938,0.3453618659432211,0.3228711070069099,0.9815928517423947,0.9852126576790207
12741,1486,AEFGWO2JWH3WI6IS6CNY3ZMWVA3Q,6524,B0BMM1GFTP,5766,B0B2454977,42.01334762573242,43.34529495239258,1.3319473266601562,0.35540687960047107,0.3647403765643872,0.9763429255372759,0.9718823629461802
12742,4598,AF4N4HCFNLPTVVXR2MKS6FXIMUUA,3228,B07BCTYWL4,5140,B09KC65CYW,42.259727478027344,42.750091552734375,0.49036407470703125,0.371659492446782,0.3754159090784416,0.9774732743618575,0.9758703987498681
12743,8727,AG4MPUEXL4RFRGRLD7IULBCS4BHQ,4148,B082P3QWTY,713,B0056S8AGW,40.43159484863281,37.68836212158203,-2.7432327270507812,0.34428677940630953,0.3350046255391697,0.9802038856233024,0.9839773196869265
12744,15404,AHODL55CEJ2TD3OISNUPRU54ODSA,2110,B00Y285WAE,430,B003554HXS,37.13111877441406,37.71337890625,0.5822601318359375,0.31843220667344607,0.3370757167453108,0.9878763349404118,0.9827782056861281
12745,718,AE7IPITX6ED6LXR4FYFG5D7JF4CA,5486,B09TWF7Z34,11,B000056JBU,38.10992431640625,37.823089599609375,-0.286834716796875,0.336514609015249,0.33173688711488236,0.9820906753916566,0.9843215024963394
12746,877,AEAOIRFK2WJ7QYGIQSFKQZLHBBAA,1067,B009D028GC,5441,B09SW6H6BK,40.34150695800781,42.21178436279297,1.8702774047851562,0.3751665715966999,0.3941496626927286,0.9735776095515851,0.9666100334214938
12747,10300,AGIP2D4DMZAJT7LX6U72SIFE7YQA,2645,B01KPWN2XE,6450,B0BL2YT3SD,35.254764556884766,38.94816207885742,3.6933975219726562,0.33467304268004067,0.36167555051371203,0.9796974739174248,0.9712968067579537
12748,12931,AH3ZGTDWDX3WUTFLQITGCGP6X4KQ,1866,B00OQCZAVW,5570,B09WTR6JRJ,38.623836517333984,41.66440963745117,3.0405731201171875,0.34036942326906133,0.3606071449621011,0.9825973408883169,0.9773021185348926
12749,8255,AFZKN6XKOKPVDYP2D7RNEUKMD27Q,355,B002FQKB2Y,6317,B0BHJB3LLD,41.038543701171875,40.14613723754883,-0.8924064636230469,0.353316466572042,0.3427894276289114,0.9813968705628497,0.9832904941363152
12750,2920,AEQCA35USQYQ6PQNTIAKTQHGUMRQ,2170,B011EVXIIE,4881,B096FT1T84,34.21433639526367,36.567596435546875,2.353260040283203,0.3163920533702419,0.33105322878243953,0.9876205594999588,0.9841701666022176
12751,13766,AHCBHETWEWAL5ZJTZHD4GA36CU3A,4567,B08L4SV4CX,419,B0031ARQLC,38.24400329589844,39.08808135986328,0.8440780639648438,0.3106987305852798,0.3482079521919768,0.9891848631755189,0.9793982534319638
12752,11694,AGSZYSKZ43LPMLOVMXFZIWN3A6RQ,410,B002WDEIVA,2593,B01HIOSM1Y,38.20317840576172,39.8320426940918,1.6288642883300781,0.33651418521281085,0.349180686906586,0.9836268670190071,0.9786467303017341
12753,279,AE47VYS3MSOAIR4FV5SUASWTM5AA,3222,B07B58GSJ1,4042,B07XNQ5HNY,41.15605163574219,45.93260192871094,4.77655029296875,0.37714965960136726,0.3903111271133825,0.973903089940675,0.9692734414179695
12754,162,AE3DGAURIC7RJBABTRJCNECITU7Q,6658,B0BQJ5CG1W,785,B005UND06I,38.18379211425781,37.60167694091797,-0.5821151733398438,0.31615054129030523,0.31502065875468976,0.9849197810190907,0.9863119394416889
12755,14119,AHEXHLNVSKUVAZ4MWMOG7QE63IVA,1830,B00O2KV5E4,1967,B00REKSAZG,39.40373992919922,40.40468978881836,1.0009498596191406,0.34889940364023236,0.3463210898678491,0.9777678237251965,0.9753460609004287
12756,3052,AERAHJ2H5U2BO7LLOGXSFL3A3ZTQ,3775,B07PH35MF5,6932,B0BWH97T4P,37.76014709472656,39.019439697265625,1.2592926025390625,0.3279198862551396,0.34778020933101883,0.985360348318082,0.9786945851423053
12757,15856,AHRR75NSMHM4TU44CGLNO3Q2FEVQ,6867,B0BVHPJ7TT,7110,B0BZQTZT3L,36.389461517333984,36.995689392089844,0.6062278747558594,0.31844150452955355,0.32766102875099173,0.9861688131356751,0.9849553011546495
12758,3642,AEVIVDBW7OKSXHS2P7KPTBSPPU7Q,4440,B08DR594H7,6784,B0BT1DXWCH,37.61383056640625,34.49000549316406,-3.1238250732421875,0.3293712318013643,0.3018521454490053,0.9850165955306147,0.9898236698914398
12759,3220,AESGTEKHBD6T3K7UJQWDQ7ECRWLA,5193,B09LR3H4FR,226,B0016LVB4Q,41.493221282958984,42.851951599121094,1.3587303161621094,0.3709422590813519,0.3856488675525257,0.9746079573438505,0.9717918355926454
12760,9596,AGDDFO5LDDTDKNXVAXCXH44EPPTQ,536,B0045I6IAO,5893,B0B5HC5PTS,35.425636291503906,39.31318664550781,3.8875503540039062,0.33562247450283994,0.35311431844664115,0.9827794397423011,0.9800876725254161
12761,13916,AHDFB277X6ZWN6VBKHJ5D6O4WDLQ,7436,B0C69SDL1M,7050,B0BYSSV68X,37.185333251953125,36.45664596557617,-0.7286872863769531,0.3326401531247103,0.3257255560225924,0.9833144843607213,0.9856853923844856
12762,3497,AEUGFHE3XFP43PPDWHCZFT33DVKA,5465,B09THTGQLB,7325,B0C4P119HW,38.091026306152344,38.51654052734375,0.42551422119140625,0.3375572172498586,0.3359682872567681,0.9836700864119045,0.9847709551563939
12763,14173,AHFE3ZVYGI2IHE3WFOR5DOKRICTQ,2516,B01ET21WO2,3742,B07NH3QSWC,42.20457458496094,42.985206604003906,0.7806320190429688,0.33898803961635776,0.33778115898960404,0.9818307807640055,0.9825292444797123
12764,9678,AGE2W3LSEPUMPDXXMMXOEDZ46GWQ,4732,B08WHCRQ53,4974,B09B2SF5SD,39.96186828613281,42.49629211425781,2.534423828125,0.3450769619997545,0.37614822214279936,0.9824173041321861,0.9733580783831627
12765,8582,AG3P3ZPKVZ4ETP5L5B3EAYSPTPSA,721,B00594VJXY,6851,B0BV834TJJ,39.331207275390625,41.28801345825195,1.9568061828613281,0.36849303371988495,0.3728306197985957,0.9783876246908475,0.9769874240399739
12766,16537,AHWZ7VDARLTAFG2ZHSLF6AA57DVA,844,B006P05SHY,5105,B09J7QLLCZ,38.45858383178711,38.92939376831055,0.4708099365234375,0.3281084958043062,0.3499418696365605,0.985403379207343,0.9813509560879018
12767,10346,AGJ6D4ZNR6TEEMV26XWQAM5CBEMQ,4607,B08NLZTBN5,4877,B0967WDQP5,42.13043975830078,41.059967041015625,-1.0704727172851562,0.36494993421027083,0.36435217432483197,0.9715448710574248,0.9772553216507982
12768,2312,AELM5FNWN4YB4DHHQTMUDMPUWPBQ,813,B00643FQVA,4810,B091YXT2BC,39.123538970947266,38.554229736328125,-0.5693092346191406,0.3369775538076095,0.318215004267708,0.9818274673842201,0.9873720734470496
12769,5729,AFFWJ2RNEIBWB53CZI6WDQ2EW2HQ,3992,B07W6JGWD9,1571,B00HZFJNWO,38.267433166503906,40.30556106567383,2.038127899169922,0.3587245729143048,0.35790938903155617,0.9796244443336418,0.9799944648443356
12770,13215,AH5YAOPZOCGSBYG7NYWTPRNZTBTQ,771,B005SCIOQC,3888,B07SCS7FSM,37.71684265136719,37.27911376953125,-0.4377288818359375,0.336709075784906,0.3222167339056288,0.9823587050634564,0.9872577108702995
12771,2163,AEKDXPPSJVSDGVU3FHL7KE2J2LRQ,502,B003LPUPVU,1202,B00BBSOZJM,41.10227966308594,41.14278793334961,0.040508270263671875,0.3727271073965016,0.37984307437523296,0.966542047573049,0.9653980487480152
12772,3927,AEXQYFE2UYRCZV6WHALUM7XPWIEQ,7156,B0C1TK2V65,4127,B081W6DBYK,34.38179016113281,36.57500076293945,2.1932106018066406,0.315500181825452,0.32539897385805006,0.9884402342120493,0.9864351322141524
12773,393,AE52DL2RJNU5TB4M2LR54C2U5DPA,382,B002SZT35S,6582,B0BNN3HPJD,43.248008728027344,43.14698028564453,-0.1010284423828125,0.3670057696681176,0.3518246923261803,0.9739681106619753,0.9770630283390237
12774,9216,AGAJHXN5EQE4AAKAJQBTWVFBHUZA,6454,B0BL3L1SMG,3446,B07F7VT6Y9,34.26146697998047,36.550289154052734,2.2888221740722656,0.29830759072639024,0.30402950227380904,0.9915795117352187,0.9899408232484381
12775,8787,AG54SB4IRTYNSVR3O6ZRA6XABLRA,3550,B07HFGR3W6,4915,B097SCXJKY,37.60378646850586,38.42631149291992,0.8225250244140625,0.31932974754151505,0.3274716831384876,0.9871229379093005,0.9862616671470422
12776,12009,AGVELBIIJ5GMAC45TB5W2WT4HXYQ,2778,B01N6BIG19,7602,B0CCLLX9CX,41.08452224731445,41.78525924682617,0.7007369995117188,0.3794702453834395,0.3753627457196224,0.9727038854030245,0.9734733168922544
12777,10977,AGNT6DNYIFV4C7YAWN6KSBBZSPTQ,6064,B0B953DKMY,6710,B0BRJZR2H3,37.167293548583984,40.630775451660156,3.463481903076172,0.32157090369058305,0.3278924304552818,0.9871687455947024,0.9841647408029962
12778,8197,AFZ65RCGGPLY6YKWUEZD2CCDNKGQ,5247,B09MR66M16,6841,B0BV1VQZL2,40.42152404785156,39.658897399902344,-0.7626266479492188,0.34869444872686134,0.3528802536007937,0.9775614414339574,0.9756136878088368
12779,10594,AGL5UDEGLVZF3EQKS6VN5JF2TZ2A,3309,B07CL6XYPW,1727,B00LMV9M32,42.67644500732422,41.272743225097656,-1.4037017822265625,0.3813876026670781,0.370644053039595,0.9734336038293788,0.9742236906035696
12780,15444,AHOOQD2ILOLZSDIFRAK6ADIERZIA,3381,B07DFXBW2V,7333,B0C4W7L1S6,36.34739685058594,33.741878509521484,-2.605518341064453,0.306970275258173,0.30710374339741264,0.9878723548153434,0.9867393886497403
12781,8224,AFZEVPRIDZW32VPHGFMSL6RYWS7Q,4302,B0872SMMGQ,3286,B07C98TFSJ,40.78857421875,39.94749069213867,-0.8410835266113281,0.3783209471794967,0.34745208465506605,0.9693509448207998,0.9821389680895771
12782,556,AE6ADCUDEKYRR5RJCC22T7ICEA7Q,2674,B01M0BBDJX,1216,B00BKZUY78,40.82605743408203,42.57826232910156,1.7522048950195312,0.3475404431464071,0.35549492058602,0.9800772052167063,0.9759919050504936
12783,16323,AHVEZUC55OMNWAMM3LR4TW7MFMAQ,7230,B0C3F1KFPR,3008,B074ZP8TLC,37.01799392700195,40.07957077026367,3.0615768432617188,0.34368735997981126,0.354728574750712,0.9818789707606154,0.9783839508710449
12784,15164,AHMOYBDULQMZKOUODA3BNH7DWKDQ,6532,B0BMPRQWCN,6016,B0B7XTMMXM,38.2596435546875,38.29960632324219,0.0399627685546875,0.3458790287244927,0.3442077493692943,0.9806953713729568,0.983167703122899
12785,10686,AGLTF6KRWYOCF37SU7SWKRBDYOAQ,5423,B09SC1ZWXZ,1036,B008ZB5E2K,36.59706115722656,39.576927185058594,2.9798660278320312,0.32191149881193876,0.3368899138477839,0.987826365216378,0.9828423636291844
12786,10258,AGIDTPGZH7GOPQREOL4K6EIWIWSA,1953,B00QQA23KI,3581,B07JLCYVC7,44.24311828613281,43.37885284423828,-0.8642654418945312,0.3555695641740497,0.3555932619770734,0.9774177932743541,0.9797049046334919
12787,986,AEBHOB3LZW4G2YKOR5DY4MQIVNFA,2920,B072L2L9V9,2494,B01DJJHSSA,42.5203857421875,42.08205795288086,-0.4383277893066406,0.3510226685407606,0.3559864549568771,0.9781801378842042,0.9773559644021798
12788,10396,AGJJIBNA3NGVTNLT2Y6IW4DZDO5Q,1977,B00RYQ32EE,4989,B09BDYD5ND,37.95381164550781,38.93795394897461,0.9841423034667969,0.33635269742927404,0.34426670412129234,0.9821368014968953,0.9791356931569333
12789,7181,AFR7G3N4UVC76GTHQP63TKQLX4TQ,3987,B07VZSDBTX,1441,B00FBEN8X6,37.92744445800781,36.9343376159668,-0.9931068420410156,0.29185657422127176,0.3067678048615219,0.9909393714099357,0.989719829782343
12790,1169,AECSBI2WN54PZ6JTA3MLM6WUN47Q,2859,B06Y14R7CJ,5136,B09K6QN9D4,34.119476318359375,36.49930191040039,2.3798255920410156,0.2960982704066916,0.31951884746815096,0.9924851005778942,0.986835000381985
12791,12,AE2574JZ364UOAJLH6PSRHJPQ4TA,7129,B0C12L9DS1,6439,B0BKTF2P3Y,42.26953125,41.984153747558594,-0.28537750244140625,0.37913753583834026,0.36950367802962863,0.9734519569308452,0.9746654972858447
12792,10314,AGISYI4OGMURSHCMAFKB7QYJ3NVQ,318,B001SMBRWO,3383,B07DGH3QGF,38.43501281738281,39.534828186035156,1.0998153686523438,0.3208365442738635,0.3213449855600425,0.9869280970816254,0.9865026203828705
12793,2981,AEQQFXTK3EE4OM2ZVE6MVDR4RZFQ,5946,B0B6HBP55N,6475,B0BLNS4Y5H,35.489166259765625,35.926063537597656,0.43689727783203125,0.3184053808041876,0.31794111055242297,0.987087436276116,0.9864985505985278
12794,8131,AFYOUD6JHLIXCTM2NYWNARHGVFMQ,2846,B06XJ35FG4,5192,B09LN97VPR,38.90056610107422,39.54816436767578,0.6475982666015625,0.3535231193381947,0.3414850440879833,0.9802011163387311,0.9807373927710851
12795,7403,AFSZT5NFI5JWH3MQN5BRYSWKDX6Q,1636,B00J57QQ84,2440,B01BOGG4I0,37.63014221191406,36.7294921875,-0.9006500244140625,0.32935643597474534,0.32106282303238304,0.983900940243714,0.9872412539668565
12796,940,AEB45G7B26CZ6NV5SNZKP5MZBWIQ,126,B000HL2JOC,3248,B07BRVLQGF,38.137176513671875,37.96255111694336,-0.17462539672851562,0.36055917864408193,0.3663416943297797,0.9740425099523666,0.9721557121464692
12797,3705,AEVYSHLGGB64TL6SSODHFRP67VGQ,3436,B07F1R74HD,3510,B07GH9PMDS,38.86335754394531,39.98822021484375,1.1248626708984375,0.36055138724927127,0.37498893672752565,0.9754584571971329,0.971742675577556
12798,2307,AELKM42E3O33VSYEDEO7AJ6UERMA,7231,B0C3FG4HSV,34,B000096QDC,35.9718132019043,38.893409729003906,2.9215965270996094,0.3040021013844685,0.31645192630873437,0.9905522457694633,0.9877713044021694
12799,2809,AEPCKMXQLXBNK7SIIPVABMLJ7KUA,4757,B08XMWZKKH,1312,B00CYRYQ20,37.10504913330078,38.77827453613281,1.6732254028320312,0.33858429402665746,0.356003885325653,0.9856028700152195,0.9790739579709598
12800,9625,AGDNN6U3DT3SQNQDSX6QZIVJ7WHQ,6305,B0BGYRXM3S,5893,B0B5HC5PTS,34.93885040283203,39.35650634765625,4.417655944824219,0.33449463395652607,0.35154674677404313,0.9854305839773067,0.9780431986801243
12801,4814,AF6DBEPQQ2FTWDFJ4CMYXCTCNFDA,2730,B01MSPKD0N,389,B002UD65XG,36.840187072753906,38.737091064453125,1.8969039916992188,0.32603327193376525,0.34606723913978055,0.9861384694300939,0.980061441804194
12802,7546,AFU33HXSFOXV37EWPXZDDDVKOKFA,4549,B08KH52KCT,164,B000SNSJYI,35.055301666259766,38.076194763183594,3.020893096923828,0.32255248572381284,0.33652617978986266,0.9873402625143155,0.9834091531085369
12803,13225,AH6362BFCOYZNYF6CNFLDOYWLL2A,7500,B0C7FS9LQ5,6524,B0BMM1GFTP,39.36604690551758,40.75372314453125,1.3876762390136719,0.33208234388002944,0.34765221905836596,0.9825902287734498,0.9790983705261028
12804,16243,AHUQWZPV2HR5DSGWCY72EVJWTCKA,2819,B06W9G734S,4023,B07X4Z5WGX,40.54716491699219,41.54552459716797,0.9983596801757812,0.33975225274324805,0.3485808559536712,0.982702614879126,0.9812013033125845
12805,1157,AECOTQ26NDYTRFZWNICWSG6MGJSQ,3316,B07CNFKB7X,3767,B07P6RV5B5,38.823814392089844,36.810890197753906,-2.0129241943359375,0.3523770880220891,0.3400988259211941,0.9780680890040861,0.981880939500105
12806,7903,AFWWRMNUKBWLTWGXJMWKCLOJECZQ,3918,B07T96DTTV,5977,B0B779WWFM,37.952392578125,38.30005645751953,0.34766387939453125,0.349552372620522,0.3439124928113968,0.9799084940751042,0.9811192903033795
12807,9813,AGF5RVFM6B7LTHYFA2BZBRWO33OA,6443,B0BKV9ZGLH,1128,B00ADEB5Z2,34.799400329589844,36.89019012451172,2.090789794921875,0.34035000982774144,0.3554281142882215,0.9842299384086742,0.9809903506123426
12808,2360,AELWWS3YY6DOLBNKIU6JR5YFTLLA,6602,B0BP5FLW45,6968,B0BX31WPC7,37.993865966796875,39.275238037109375,1.2813720703125,0.356022803699143,0.3538399333108313,0.9780740002098287,0.9785195597194346
12809,11722,AGT7JWUNYORJ765VZSPERJCS2H6A,6539,B0BMV28Z55,6221,B0BFFWJ46M,36.83793640136719,37.16790008544922,0.32996368408203125,0.3359163962540407,0.321218934061531,0.9836387743554968,0.9862203592208599
12810,5687,AFFNPGSJL6VFZKRRUVBMKYH2QA4A,5422,B09S8PT9L6,2443,B01BOGG5KM,36.71331787109375,36.46184158325195,-0.2514762878417969,0.34029098059662244,0.3340114043739961,0.9805878550083755,0.9818255008771077
12811,8892,AG5W6V6NFZJWKVI6L6E3WY5XJPVQ,7598,B0CC3GYVKV,2167,B0113GS1VY,38.85210418701172,42.35072326660156,3.4986190795898438,0.329310668014438,0.35666770150391486,0.9829380893059326,0.9770231176597807
12812,1694,AEH27KBMROLE7MOHIUZ6QNAG667A,4787,B08ZKKHH7S,1683,B00KBZXQ8W,37.442626953125,39.13369369506836,1.6910667419433594,0.33073798427075396,0.3287669297075416,0.9831494256043755,0.98308878312734
12813,10356,AGJASY4WU743WC55HD2Y3SQKOHQQ,1363,B00DGN23UI,5846,B0B4BZRPM8,34.86708068847656,38.332889556884766,3.465808868408203,0.3382463104336148,0.3660175424581872,0.98417618857383,0.9757494779296203
12814,6417,AFLI33M7ADMQ2B3DSIJLODWUHTAA,3403,B07DP2C9B7,1934,B00PWKC32G,37.25144577026367,36.62284851074219,-0.6285972595214844,0.3187080812144329,0.3274752248290197,0.9869078862454125,0.985535535758592
12815,7611,AFULQAXXUKJHYTG7QVVLT6UITY3A,3120,B077TPC9Y7,6660,B0BQJC3L9Z,34.28487777709961,36.92406463623047,2.6391868591308594,0.3192791706639963,0.3239147120804604,0.9887278007162903,0.9860983228089046
12816,8499,AG34ENGYP3CFBFCKRCJES3QQZ5SA,865,B006VB29D8,5291,B09NL3G2MS,35.25053787231445,39.066619873046875,3.816082000732422,0.30101729584151293,0.30213668986105124,0.9914439176166667,0.9900084698878033
12817,4418,AF3FXRRMKPKXJINEJ3RG35HE6EBQ,5493,B09TZNRJNM,5019,B09CDKSXTZ,43.51995849609375,43.36621856689453,-0.15373992919921875,0.3618708235370941,0.35136372196586624,0.9773184307002359,0.9784559209147335
12818,9021,AG6UNVPGLFFYGHYBODFBANHZOMXA,7525,B0C7XCXYHC,6982,B0BXB51VWL,35.505950927734375,37.573829650878906,2.0678787231445312,0.3270154606342513,0.3295858236656938,0.9852768008267049,0.9842018875232389
12819,16465,AHWGTEDTHL7LD6ZP4JMWCMSDZDGQ,6915,B0BW7CVB9K,5026,B09CKBLGTY,36.096412658691406,39.42216110229492,3.3257484436035156,0.3172784757473264,0.3300980921406575,0.9854859554529394,0.9829490244126194
12820,15067,AHLZQWBDKFD7LCE4GVXWXKSCR7GQ,768,B005QU55EA,3889,B07SDC146T,34.049591064453125,36.098045349121094,2.0484542846679688,0.3237287126816412,0.3238283107860159,0.9857138527491129,0.9858173223686453
12821,10981,AGNUJLSLMBO3FRECRDP5VMNXOSTA,4788,B08ZM22VF6,264,B001EJOFA2,36.25578308105469,39.540523529052734,3.284740447998047,0.2939646435865604,0.32035078261246996,0.9899015303646055,0.9856529160434382
12822,1716,AEHALCW7QEVS7P4MLEBGNITJ7FDA,7236,B0C3H3TMMT,4426,B08DD438M1,38.29920196533203,42.09233856201172,3.7931365966796875,0.35371847288285224,0.3713465838791435,0.979524168193958,0.9741543822036064
12823,13619,AHB5F3UBJUY3FCYHMUYVGFQMMLNQ,3992,B07W6JGWD9,1179,B00B1M2NSI,35.12443542480469,39.665462493896484,4.541027069091797,0.31377479583941204,0.3282063659541166,0.9881662716817494,0.9854504032733729
12824,6679,AFNHAW3TUJ3FDBAR3DWLQ5XNHQZQ,6903,B0BW2YYN53,5230,B09MGR54VP,37.8459587097168,37.67603302001953,-0.16992568969726562,0.34602156580479165,0.3384735037497737,0.9823359089796071,0.9845509917065579
12825,13223,AH62MCFIT5RI3V3PDEF4XYNM57YQ,1750,B00M4M2W1W,7037,B0BYHXXFGC,33.857940673828125,37.92740249633789,4.069461822509766,0.3215987730681735,0.3557012652141311,0.9866591087374692,0.9798865074578198
12826,9120,AG7QFAUW7MHQSAIJH4R6P7XGNFVQ,6387,B0BJP7XJWF,5000,B09BW3N4NQ,37.93855667114258,37.89791488647461,-0.04064178466796875,0.33799515753862697,0.3471719677584568,0.9832462105719099,0.9803576638087453
12827,6626,AFMYIT2ZJGQ7HZB2EKWZJ2LUCAJA,3666,B07LFY4JLZ,4191,B083PQ3RFP,38.567901611328125,38.563941955566406,-0.00395965576171875,0.3612339775445637,0.3466618029552434,0.9798479646433298,0.9825793135591305
12828,15185,AHMTSDM7S76CXUULLBES6YYVYTDQ,4572,B08LKK1Z8K,2633,B01K3SOW98,38.92760467529297,37.67906951904297,-1.24853515625,0.3202438152932448,0.321909715966152,0.985596728786648,0.9877281946849349
12829,5015,AF7ZBFW6AHMCQD6FTH6YADDFVQ2Q,6254,B0BG6JYNQX,4166,B082XQ34TW,34.78074645996094,36.69066619873047,1.9099197387695312,0.3113747219098189,0.32154503915679666,0.9873418257919686,0.9840770417598295
12830,11824,AGTZQ2JKBLEA5N66KZ7QV2NYOCUA,831,B006I0R8GA,2586,B01HEJP0JK,42.50341033935547,41.789817810058594,-0.713592529296875,0.36935929132615186,0.35624994607264543,0.9757913114762553,0.9791691643820988
12831,13154,AH5JKCXSUUJEJZZJSYDRB37YK7YQ,5032,B09DF2QCDP,1524,B00HB0WGM2,37.401390075683594,34.94072723388672,-2.460662841796875,0.31590619363182665,0.2927251405044675,0.9866652436085185,0.9917560930181926
12832,14403,AHGY7B4GZSSKWSK4PTFYJQHJTFYQ,7097,B0BZKDSXWR,3056,B075XQ2XZ2,38.1475715637207,37.99640655517578,-0.15116500854492188,0.3147341337456187,0.32439687555655466,0.9883193651542768,0.9857965513346877
12833,1294,AEDRMIYYDT7KU6NPLENATNTYNQFA,1277,B00CHQANSO,6956,B0BWSL794M,39.21480178833008,40.29684829711914,1.0820465087890625,0.3331762436918469,0.33831813936816896,0.981481793521926,0.9825206557021138
12834,13870,AHD2Y25UHPYYDUMOG2V6ZVBNDATA,7230,B0C3F1KFPR,4604,B08NL9QHRS,36.1385612487793,39.088417053222656,2.9498558044433594,0.33604675929591543,0.3467842531037352,0.9821883754880633,0.9790193303950974
12835,16291,AHV6H47Q27APRA4MHJXBNUXX6UEA,2805,B01NC0T9JC,1396,B00ECI1JM4,36.70497512817383,39.159114837646484,2.4541397094726562,0.33105969450893646,0.3378235407837484,0.9852011607538406,0.9829800352742195
12836,7328,AFSHOJE2VE5YQCUHXMPOWCNAEWRA,5779,B0B2HF3LFS,2918,B072KD1PV8,39.733882904052734,39.64659118652344,-0.08729171752929688,0.3734601592445547,0.3640529965919595,0.9737255063465388,0.9760853256133413
12837,6789,AFO7NCPPD7QKIZVL4KIFGQ5TE3AA,3590,B07JW2J195,3091,B0771T6PFX,38.96364974975586,38.69112014770508,-0.27252960205078125,0.338888582114501,0.33324880009494806,0.982800183153118,0.9840135210263732
